example_id                                                            | status | run_time        |
./spec/lib/thor_enhance/thor_enhance_spec.rb[1:2:4:2:1]               | passed | 0.00025 seconds |
./spec/lib/thor_enhance/thor_enhance_spec.rb[1:3:1]                   | passed | 0.00007 seconds |
./spec/lib/thor_enhance/thor_enhance_spec.rb[1:4:1:1:1]               | passed | 0.00018 seconds |
./spec/lib/thor_enhance/thor_enhance_spec.rb[1:4:1:2:1:1]             | passed | 0.00049 seconds |
./spec/lib/thor_enhance/thor_enhance_spec.rb[1:4:1:2:2:1]             | passed | 0.00022 seconds |
./spec/lib/thor_enhance/thor_enhance_spec.rb[1:4:1:2:3:1]             | passed | 0.00024 seconds |
./spec/lib/thor_enhance/thor_enhance_spec.rb[1:4:2:1]                 | passed | 0.00189 seconds |
./spec/lib/thor_enhance/tree_spec.rb[1:1:1]                           | passed | 0.01046 seconds |
./spec/lib/thor_enhance/tree_spec.rb[1:1:2]                           | passed | 0.00098 seconds |
./spec/lib/thor_enhance/tree_spec.rb[1:2:1]                           | passed | 0.00005 seconds |
./spec/lib/thor_enhance/tree_spec.rb[1:3:1]                           | passed | 0.00008 seconds |
./spec/lib/thor_enhance/tree_spec.rb[1:4:1:1]                         | passed | 0.00004 seconds |
./spec/lib/thor_enhance/tree_spec.rb[1:4:1:2]                         | passed | 0.00005 seconds |
./spec/lib/thor_enhance/tree_spec.rb[1:4:1:3]                         | passed | 0.00013 seconds |
./spec/lib/thor_enhance/tree_spec.rb[1:4:2:1]                         | passed | 0.00005 seconds |
./spec/lib/thor_enhance/tree_spec.rb[1:4:2:2]                         | passed | 0.00006 seconds |
./spec/lib/thor_enhance/tree_spec.rb[1:4:2:3]                         | passed | 0.00004 seconds |
